iter	Passed	Remaining
0	8	258
1	19	267
2	28	258
3	35	232
4	41	205
5	46	184
6	50	166
7	54	150
8	58	136
9	62	124
10	66	114
11	69	103
12	72	94
13	74	84
14	77	77
15	80	70
16	83	63
17	86	57
18	89	51
19	92	46
20	94	40
21	97	35
22	100	30
23	102	25
24	105	21
25	108	16
26	111	12
27	114	8
28	116	4
29	119	0
